id,lang,lemma,alt_lemma,label,rank,count,rate
36263,lat,piaculum,piaculum,piaculum,4910,76,0.171
37094,lat,populor,populor,populor,4910,76,0.171
38528,lat,proditus,proditus,proditus,4910,76,0.171
38687,lat,prolixus,prolixus,prolixus,4910,76,0.171
39557,lat,purgatio,purgatio,purgatio,4910,76,0.171
40258,lat,rapto,rapto,rapto,4910,76,0.171
42065,lat,sagax,sagax,sagax,4910,76,0.171
43360,lat,semita,semita,semita,4910,76,0.171
44585,lat,spado,spado,spado,4910,76,0.171
46013,lat,successus,successus,successus,4910,76,0.171
47751,lat,textus,textus,textus,4910,76,0.171
3748,lat,arbitratus2,arbitratus2,"arbitrātus, arbitrātūs, m.",4910,76,0.171
14545,lat,dilectus,dilectus,"dīlectus, dīlecta, dīlectum",4910,76,0.171
1123,lat,adorno,adorno,adorno,4951,75,0.169
3515,lat,apparo,apparo,apparo,4951,75,0.169
4815,lat,attraho,attraho,attraho,4951,75,0.169
5054,lat,ausum,ausum,ausum,4951,75,0.169
6529,lat,caepio,caepio,caepio,4951,75,0.169
9745,lat,comitas,comitas,comitas,4951,75,0.169
10212,lat,concavus,concavus,concavus,4951,75,0.169
10352,lat,concretum,concretum,concretum,4951,75,0.169
11637,lat,corbulo,corbulo,corbulo,4951,75,0.169
13664,lat,demetrius,demetrius,demetrius,4951,75,0.169
13738,lat,denego,denego,denego,4951,75,0.169
14109,lat,desuper,desuper,desuper,4951,75,0.169
18547,lat,ferramentum,ferramentum,ferramentum,4951,75,0.169
19773,lat,gallus4,gallus4,gallus4,4951,75,0.169
20420,lat,gratiosus,gratiosus,gratiosus,4951,75,0.169
21297,lat,hirtius,hirtius,hirtius,4951,75,0.169
23702,lat,inflecto,inflecto,inflecto,4951,75,0.169
25150,lat,introrsum,introrsum,introrsum,4951,75,0.169
25886,lat,labefacto,labefacto,labefacto,4951,75,0.169
26837,lat,levo2,levo2,levo2,4951,75,0.169
27851,lat,macies,macies,macies,4951,75,0.169
28475,lat,massa,massa,massa,4951,75,0.169
31998,lat,obsero,obsero,obsero,4951,75,0.169
32147,lat,obtundo,obtundo,obtundo,4951,75,0.169
37200,lat,possessor,possessor,possessor,4951,75,0.169
37988,lat,praestringo,praestringo,praestringo,4951,75,0.169
38822,lat,propemodum,propemodum,propemodum,4951,75,0.169
38930,lat,prora,prora,prora,4951,75,0.169
39882,lat,quandoquidem,quandoquidem,quandoquidem,4951,75,0.169
40479,lat,recordatio,recordatio,recordatio,4951,75,0.169
41437,lat,reviso,reviso,reviso,4951,75,0.169
42002,lat,sacrifico,sacrifico,sacrifico,4951,75,0.169
42007,lat,sacrilegium,sacrilegium,sacrilegium,4951,75,0.169
44900,lat,squalor,squalor,squalor,4951,75,0.169
49680,lat,urbanitas,urbanitas,urbanitas,4951,75,0.169
50462,lat,vesanus,vesanus,vesanus,4951,75,0.169
50707,lat,vii,vii,vii,4951,75,0.169
1687,lat,aetne,aetne,aetne,4988,74,0.167
2422,lat,amaritudo,amaritudo,amaritudo,4988,74,0.167
9397,lat,cognomentum,cognomentum,cognomentum,4988,74,0.167
10450,lat,conditus,conditus,conditus,4988,74,0.167
10972,lat,consector,consector,consector,4988,74,0.167
12401,lat,cummis,cummis,cummis,4988,74,0.167
13550,lat,deliberatio,deliberatio,deliberatio,4988,74,0.167
14285,lat,diadema,diadema,diadema,4988,74,0.167
14774,lat,discribo,discribo,discribo,4988,74,0.167
16606,lat,equa,equa,equa,4988,74,0.167
18840,lat,flagitiosus,flagitiosus,flagitiosus,4988,74,0.167
19882,lat,gelus,gelus,gelus,4988,74,0.167
20509,lat,gubernaculum,gubernaculum,gubernaculum,4988,74,0.167
20720,lat,hamus,hamus,hamus,4988,74,0.167
20915,lat,helvetii,helvetii,helvetii,4988,74,0.167
24049,lat,innitor,innitor,innitor,4988,74,0.167
25745,lat,iulus,iulus,iulus,4988,74,0.167
26275,lat,lapsus,lapsus,lapsus,4988,74,0.167
28138,lat,mamertinus,mamertinus,mamertinus,4988,74,0.167
30340,lat,mustela,mustela,mustela,4988,74,0.167
32787,lat,operosus,operosus,operosus,4988,74,0.167
33555,lat,palladius,palladius,palladius,4988,74,0.167
36195,lat,phryges,phryges,phryges,4988,74,0.167
39017,lat,prospectus2,prospectus2,prospectus2,4988,74,0.167
39905,lat,quaque,quaque,quaque,4988,74,0.167
41786,lat,rudo,rudo,rudo,4988,74,0.167
42593,lat,scabies,scabies,scabies,4988,74,0.167
43569,lat,sepultura,sepultura,sepultura,4988,74,0.167
43922,lat,sicilio,sicilio,sicilio,4988,74,0.167
46679,lat,supremum,supremum,supremum,4988,74,0.167
49495,lat,ululo,ululo,ululo,4988,74,0.167
50844,lat,virginitas,virginitas,virginitas,4988,74,0.167
50977,lat,vitreus,vitreus,vitreus,4988,74,0.167
5082,lat,autumnus2,autumnus2,autumnus2,5022,73,0.164
5873,lat,bitumen,bitumen,bitumen,5022,73,0.164
6864,lat,campanus,campanus,campanus,5022,73,0.164
9517,lat,collectio,collectio,collectio,5022,73,0.164
10112,lat,compositus,compositus,compositus,5022,73,0.164
10448,lat,conditum,conditum,conditum,5022,73,0.164
10853,lat,conpello,conpello,conpello,5022,73,0.164
12380,lat,cultura,cultura,cultura,5022,73,0.164
13002,lat,de_prehendo,de_prehendo,de_prehendo,5022,73,0.164
13896,lat,depugno,depugno,depugno,5022,73,0.164
13907,lat,deputo,deputo,deputo,5022,73,0.164
15099,lat,distringo,distringo,distringo,5022,73,0.164
16693,lat,erilis,erilis,erilis,5022,73,0.164
17290,lat,excrucio,excrucio,excrucio,5022,73,0.164
17577,lat,exortus,exortus,exortus,5022,73,0.164
18471,lat,feliciter,feliciter,feliciter,5022,73,0.164
19149,lat,forsan,forsan,forsan,5022,73,0.164
20560,lat,gymnasium,gymnasium,gymnasium,5022,73,0.164
21561,lat,humo,humo,humo,5022,73,0.164
22862,lat,incestus,incestus,incestus,5022,73,0.164
23006,lat,inconditus,inconditus,inconditus,5022,73,0.164
25685,lat,iudaei,iudaei,iudaei,5022,73,0.164
26008,lat,lactuca,lactuca,lactuca,5022,73,0.164
26980,lat,ligarius,ligarius,ligarius,5022,73,0.164
31916,lat,oborior,oborior,oborior,5022,73,0.164
32525,lat,officio,officio,officio,5022,73,0.164
32826,lat,opifex,opifex,opifex,5022,73,0.164
32998,lat,orbitas,orbitas,orbitas,5022,73,0.164
33141,lat,orpheus,orpheus,orpheus,5022,73,0.164
36465,lat,piscina,piscina,piscina,5022,73,0.164
36588,lat,plancius,plancius,plancius,5022,73,0.164
36789,lat,pluvia,pluvia,pluvia,5022,73,0.164
38327,lat,principor,principor,principor,5022,73,0.164
39813,lat,quadringenti,quadringenti,quadringenti,5022,73,0.164
40997,lat,rependo,rependo,rependo,5022,73,0.164
50642,lat,vicinitas,vicinitas,vicinitas,5022,73,0.164
51261,lat,xiiii,xiiii,xiiii,5022,73,0.164
16415,lat,enuntio,enuntio,"ēnūntiō, ēnuntiāre, ēnūntiāvi, ēnūntiātum",5022,73,0.164
2205,lat,aliubi,aliubi,aliubi,5060,72,0.162
2207,lat,aliunde,aliunde,aliunde,5060,72,0.162
2391,lat,amabilis,amabilis,amabilis,5060,72,0.162
5121,lat,avernus,avernus,avernus,5060,72,0.162
6536,lat,caerimonia,caerimonia,caerimonia,5060,72,0.162
7089,lat,capito,capito,capito,5060,72,0.162
9957,lat,commutatio,commutatio,commutatio,5060,72,0.162
11130,lat,constanter,constanter,constanter,5060,72,0.162
11532,lat,convulsus,convulsus,convulsus,5060,72,0.162
12237,lat,cruditas,cruditas,cruditas,5060,72,0.162
14310,lat,dialecticus,dialecticus,dialecticus,5060,72,0.162
14537,lat,dilato,dilato,dilato,5060,72,0.162
15139,lat,diurnus,diurnus,diurnus,5060,72,0.162
16231,lat,emolumentum,emolumentum,emolumentum,5060,72,0.162
16331,lat,eneco,eneco,eneco,5060,72,0.162
16921,lat,eumolpus,eumolpus,eumolpus,5060,72,0.162
18606,lat,festinus,festinus,festinus,5060,72,0.162
18860,lat,flaminius,flaminius,flaminius,5060,72,0.162
20178,lat,glomero,glomero,glomero,5060,72,0.162
21162,lat,hiemo,hiemo,hiemo,5060,72,0.162
21295,lat,hirsutus,hirsutus,hirsutus,5060,72,0.162
21302,lat,hirundo,hirundo,hirundo,5060,72,0.162
23042,lat,inconstantia,inconstantia,inconstantia,5060,72,0.162
23277,lat,india,india,india,5060,72,0.162
24218,lat,inquietus,inquietus,inquietus,5060,72,0.162
24311,lat,inscitia,inscitia,inscitia,5060,72,0.162
24481,lat,insperatus,insperatus,insperatus,5060,72,0.162
25293,lat,inviso,inviso,inviso,5060,72,0.162
27289,lat,locupleto,locupleto,locupleto,5060,72,0.162
28003,lat,magnificentia,magnificentia,magnificentia,5060,72,0.162
28668,lat,medicinus,medicinus,medicinus,5060,72,0.162
29570,lat,missa,missa,missa,5060,72,0.162
33605,lat,palo,palo,palo,5060,72,0.162
34158,lat,pastus,pastus,pastus,5060,72,0.162
34995,lat,perfodio,perfodio,perfodio,5060,72,0.162
35028,lat,perfugium,perfugium,perfugium,5060,72,0.162
37078,lat,populatio,populatio,populatio,5060,72,0.162
37836,lat,praepositus,praepositus,praepositus,5060,72,0.162
37887,lat,praesagium,praesagium,praesagium,5060,72,0.162
38391,lat,probitas,probitas,probitas,5060,72,0.162
39753,lat,quacumque,quacumque,quacumque,5060,72,0.162
43630,lat,seria,seria,seria,5060,72,0.162
47174,lat,tarditas,tarditas,tarditas,5060,72,0.162
48038,lat,thyrsus,thyrsus,thyrsus,5060,72,0.162
48416,lat,tractatus,tractatus,tractatus,5060,72,0.162
50979,lat,vitrum,vitrum,vitrum,5060,72,0.162
51163,lat,vomitio,vomitio,vomitio,5060,72,0.162
51180,lat,voro,voro,voro,5060,72,0.162
32659,lat,olympius,olympius,"Olympius, Olympia, Olympium",5060,72,0.162
1364,lat,aeacides,aeacides,aeacides,5109,71,0.16
1756,lat,affluo,affluo,affluo,5109,71,0.16
1808,lat,agedum,agedum,agedum,5109,71,0.16
2914,lat,angor,angor,angor,5109,71,0.16
4720,lat,atramentum,atramentum,atramentum,5109,71,0.16
6522,lat,caenum,caenum,caenum,5109,71,0.16
6862,lat,campania,campania,campania,5109,71,0.16
8579,lat,circuitus,circuitus,circuitus,5109,71,0.16
9669,lat,columnar,columnar,columnar,5109,71,0.16
9679,lat,colus,colus,colus,5109,71,0.16
10282,lat,concino,concino,concino,5109,71,0.16
13200,lat,declamatio,declamatio,declamatio,5109,71,0.16
13438,lat,degenero,degenero,degenero,5109,71,0.16
14188,lat,devenio,devenio,devenio,5109,71,0.16
15214,lat,docilis,docilis,docilis,5109,71,0.16
15628,lat,dysentericus,dysentericus,dysentericus,5109,71,0.16
17007,lat,evanesco,evanesco,evanesco,5109,71,0.16
19145,lat,foro,foro,foro,5109,71,0.16
19637,lat,fuscus,fuscus,fuscus,5109,71,0.16
20425,lat,gratuitus,gratuitus,gratuitus,5109,71,0.16
22100,lat,illigo,illigo,illigo,5109,71,0.16
22954,lat,incolumitas,incolumitas,incolumitas,5109,71,0.16
23675,lat,infirmis,infirmis,infirmis,5109,71,0.16
25197,lat,inusitatus,inusitatus,inusitatus,5109,71,0.16
26898,lat,libidinosus,libidinosus,libidinosus,5109,71,0.16
27884,lat,madefacio,madefacio,madefacio,5109,71,0.16
28066,lat,maledictum,maledictum,maledictum,5109,71,0.16
29811,lat,monitum,monitum,monitum,5109,71,0.16
29969,lat,mortalitas,mortalitas,mortalitas,5109,71,0.16
31152,lat,nilum,nilum,nilum,5109,71,0.16
32265,lat,occumbo,occumbo,occumbo,5109,71,0.16
32632,lat,olivum,olivum,olivum,5109,71,0.16
33074,lat,orientalis,orientalis,orientalis,5109,71,0.16
33720,lat,pandus,pandus,pandus,5109,71,0.16
34066,lat,participo,participo,participo,5109,71,0.16
34344,lat,pecto,pecto,pecto,5109,71,0.16
35014,lat,perfrico,perfrico,perfrico,5109,71,0.16
39118,lat,protraho,protraho,protraho,5109,71,0.16
39146,lat,proverbium,proverbium,"prōverbium, prōverbiī, n.",5109,71,0.16
40138,lat,quotannis,quotannis,quotannis,5109,71,0.16
40670,lat,reformido,reformido,reformido,5109,71,0.16
41163,lat,resedeo,resedeo,resedeo,5109,71,0.16
42151,lat,salio2,salio2,salio2,5109,71,0.16
43955,lat,sido,sido,sido,5109,71,0.16
44467,lat,sonipes,sonipes,sonipes,5109,71,0.16
44565,lat,sospes,sospes,sospes,5109,71,0.16
44958,lat,stamen,stamen,stamen,5109,71,0.16
45324,lat,struma,struma,struma,5109,71,0.16
46630,lat,suppleo,suppleo,suppleo,5109,71,0.16
47246,lat,taurinus,taurinus,taurinus,5109,71,0.16
47540,lat,terentia,terentia,terentia,5109,71,0.16
49182,lat,tullus,tullus,tullus,5109,71,0.16
49440,lat,udus,udus,udus,5109,71,0.16
49754,lat,usura,usura,usura,5109,71,0.16
50013,lat,vastitas,vastitas,vastitas,5109,71,0.16
50034,lat,vatinius,vatinius,vatinius,5109,71,0.16
50717,lat,vilitas,vilitas,vilitas,5109,71,0.16
51267,lat,xvi,xvi,xvi,5109,71,0.16
437,lat,accolo,accolo,accolo,5167,70,0.158
1038,lat,admissum,admissum,admissum,5167,70,0.158
3242,lat,antipater,antipater,antipater,5167,70,0.158
6151,lat,britannicus,britannicus,britannicus,5167,70,0.158
6485,lat,caelestia,caelestia,caelestia,5167,70,0.158
6861,lat,campani,campani,campani,5167,70,0.158
7188,lat,carbasus,carbasus,carbasus,5167,70,0.158
7677,lat,cauta,cauta,cauta,5167,70,0.158
9981,lat,compages,compages,compages,5167,70,0.158
10375,lat,concumbo,concumbo,concumbo,5167,70,0.158
12527,lat,curriculum,curriculum,curriculum,5167,70,0.158
14801,lat,discursus,discursus,discursus,5167,70,0.158
16602,lat,epulor,epulor,epulor,5167,70,0.158
18633,lat,fetus,fetus,fetus,5167,70,0.158
24619,lat,insurgo,insurgo,insurgo,5167,70,0.158
26183,lat,languor,languor,languor,5167,70,0.158
27024,lat,lilium,lilium,lilium,5167,70,0.158
27744,lat,lympha,lympha,lympha,5167,70,0.158
29471,lat,minucius,minucius,minucius,5167,70,0.158
31456,lat,noxia,noxia,noxia,5167,70,0.158
33590,lat,palmes,palmes,palmes,5167,70,0.158
35855,lat,petulantia,petulantia,petulantia,5167,70,0.158
36664,lat,plautius,plautius,plautius,5167,70,0.158
36679,lat,plectrum,plectrum,plectrum,5167,70,0.158
37202,lat,possessus,possessus,possessus,5167,70,0.158
38153,lat,praeverto,praeverto,praeverto,5167,70,0.158
38228,lat,prehenso,prehenso,prehenso,5167,70,0.158
40514,lat,recumbo,recumbo,recumbo,5167,70,0.158
41349,lat,retracto,retracto,retracto,5167,70,0.158
42791,lat,sciscitor,sciscitor,sciscitor,5167,70,0.158
42979,lat,scythicus,scythicus,scythicus,5167,70,0.158
45979,lat,subverto,subverto,subverto,5167,70,0.158
46194,lat,suffundo,suffundo,suffundo,5167,70,0.158
48377,lat,torum,torum,torum,5167,70,0.158
49958,lat,vapulo,vapulo,vapulo,5167,70,0.158
50170,lat,venatus,venatus,venatus,5167,70,0.158
50523,lat,vestitus,vestitus,vestitus,5167,70,0.158
50641,lat,vicinia,vicinia,vicinia,5167,70,0.158
50793,lat,viola,viola,viola,5167,70,0.158
1611,lat,aeschines,aeschines,aeschines,5206,69,0.155
5676,lat,bessus,bessus,bessus,5206,69,0.155
6148,lat,britanni,britanni,britanni,5206,69,0.155
7385,lat,casia,casia,casia,5206,69,0.155
8767,lat,circumsedeo,circumsedeo,circumsedeo,5206,69,0.155
10026,lat,compendium,compendium,compendium,5206,69,0.155
14203,lat,deverto,deverto,deverto,5206,69,0.155
14717,lat,discessus,discessus,discessus,5206,69,0.155
15758,lat,edisco,edisco,edisco,5206,69,0.155
16632,lat,era,era,era,5206,69,0.155
18538,lat,ferocia,ferocia,ferocia,5206,69,0.155
19874,lat,gellius,gellius,gellius,5206,69,0.155
20025,lat,germen,germen,germen,5206,69,0.155
20163,lat,glisco,glisco,glisco,5206,69,0.155
24908,lat,internus,internus,internus,5206,69,0.155
25236,lat,inventor,inventor,inventor,5206,69,0.155
26469,lat,laurea,laurea,laurea,5206,69,0.155
27546,lat,lugubris,lugubris,lugubris,5206,69,0.155
30247,lat,murex,murex,murex,5206,69,0.155
30315,lat,musica,musica,musica,5206,69,0.155
31144,lat,nihilominus,nihilominus,nihilominus,5206,69,0.155
32023,lat,obsidium,obsidium,obsidium,5206,69,0.155
32086,lat,obstruo,obstruo,obstruo,5206,69,0.155
32142,lat,obtrunco,obtrunco,obtrunco,5206,69,0.155
32950,lat,opulens,opulens,opulens,5206,69,0.155
33671,lat,panaetius,panaetius,panaetius,5206,69,0.155
34887,lat,peregre,peregre,peregre,5206,69,0.155
38943,lat,prorogo,prorogo,prorogo,5206,69,0.155
41107,lat,repulsa,repulsa,repulsa,5206,69,0.155
43428,lat,senium,senium,senium,5206,69,0.155
43793,lat,sestertium,sestertium,sestertium,5206,69,0.155
45999,lat,succendo,succendo,succendo,5206,69,0.155
48164,lat,tirynthius,tirynthius,tirynthius,5206,69,0.155
48203,lat,titubo,titubo,titubo,5206,69,0.155
48271,lat,tonans,tonans,tonans,5206,69,0.155
49104,lat,trudo,trudo,trudo,5206,69,0.155
50166,lat,venator,venator,venator,5206,69,0.155
50810,lat,vipera,vipera,vipera,5206,69,0.155
51025,lat,vocalis,vocalis,vocalis,5206,69,0.155
4466,lat,assiduitas,assiduitas,assiduitas,5245,68,0.153
4689,lat,atilius,atilius,atilius,5245,68,0.153
5156,lat,avium,avium,avium,5245,68,0.153
6549,lat,caesa,caesa,caesa,5245,68,0.153
6928,lat,candida,candida,candida,5245,68,0.153
7420,lat,cassis,cassis,cassis,5245,68,0.153
7849,lat,census,census,census,5245,68,0.153
11151,lat,constitutio,constitutio,constitutio,5245,68,0.153
12156,lat,crispus,crispus,crispus,5245,68,0.153
15151,lat,divello,divello,divello,5245,68,0.153
15689,lat,ecclesiasticus,ecclesiasticus,ecclesiasticus,5245,68,0.153
15814,lat,effectus2,effectus2,effectus2,5245,68,0.153
15846,lat,effingo,effingo,effingo,5245,68,0.153
19420,lat,fucus,fucus,fucus,5245,68,0.153
19649,lat,fustis,fustis,fustis,5245,68,0.153
20115,lat,gladiatorius,gladiatorius,gladiatorius,5245,68,0.153
21468,lat,horribilis,horribilis,horribilis,5245,68,0.153
21829,lat,ianus,ianus,ianus,5245,68,0.153
21848,lat,iason,iason,iason,5245,68,0.153
22000,lat,ignorantia,ignorantia,ignorantia,5245,68,0.153
23840,lat,inguina,inguina,inguina,5245,68,0.153
24475,lat,inspecto,inspecto,inspecto,5245,68,0.153
24639,lat,intego,intego,intego,5245,68,0.153
24767,lat,interdictum,interdictum,interdictum,5245,68,0.153
27674,lat,luxurio,luxurio,luxurio,5245,68,0.153
27733,lat,lycurgus,lycurgus,lycurgus,5245,68,0.153
28588,lat,matutinum,matutinum,matutinum,5245,68,0.153
32886,lat,oppeto,oppeto,oppeto,5245,68,0.153
32932,lat,optabilis,optabilis,optabilis,5245,68,0.153
33249,lat,ostentum,ostentum,ostentum,5245,68,0.153
33990,lat,parmeno,parmeno,parmeno,5245,68,0.153
34308,lat,pavimentum,pavimentum,pavimentum,5245,68,0.153
34411,lat,pedis,pedis,pedis,5245,68,0.153
34931,lat,pererro,pererro,pererro,5245,68,0.153
35597,lat,perstringo,perstringo,perstringo,5245,68,0.153
36334,lat,pila,pila,pila,5245,68,0.153
37550,lat,praeeo,praeeo,praeeo,5245,68,0.153
38098,lat,praetorium,praetorium,praetorium,5245,68,0.153
38605,lat,profor,profor,profor,5245,68,0.153
40349,lat,rebello,rebello,rebello,5245,68,0.153
40464,lat,reconcilio,reconcilio,reconcilio,5245,68,0.153
40699,lat,refulgeo,refulgeo,refulgeo,5245,68,0.153
41686,lat,ros,ros,ros,5245,68,0.153
42165,lat,salix,salix,salix,5245,68,0.153
42552,lat,satyrus,satyrus,satyrus,5245,68,0.153
43423,lat,senilis,senilis,senilis,5245,68,0.153
44090,lat,simpliciter,simpliciter,simpliciter,5245,68,0.153
45216,lat,strangulo,strangulo,strangulo,5245,68,0.153
47755,lat,thais,thais,thais,5245,68,0.153
47904,lat,thessalicus,thessalicus,thessalicus,5245,68,0.153
48085,lat,tignum,tignum,tignum,5245,68,0.153
2903,lat,angelus,angelus,"angelus, angelī, m.",5245,68,0.153
1715,lat,affectio,affectio,affectio,5298,67,0.151
1889,lat,agnus,agnus,agnus,5298,67,0.151
4570,lat,astringo,astringo,astringo,5298,67,0.151
4587,lat,astura,astura,astura,5298,67,0.151
7104,lat,cappadocia,cappadocia,cappadocia,5298,67,0.151
7636,lat,cauliculus,cauliculus,cauliculus,5298,67,0.151
10713,lat,congressus,congressus,congressus,5298,67,0.151
11484,lat,conversio,conversio,conversio,5298,67,0.151
11686,lat,corium,corium,corium,5298,67,0.151
12374,lat,culter,culter,culter,5298,67,0.151
13129,lat,december,december,december,5298,67,0.151
13240,lat,decoris,decoris,decoris,5298,67,0.151
14582,lat,dimidia,dimidia,dimidia,5298,67,0.151
15158,lat,diversitas,diversitas,diversitas,5298,67,0.151
15161,lat,diverto,diverto,diverto,5298,67,0.151
17704,lat,exposco,exposco,exposco,5298,67,0.151
17932,lat,exsulo,exsulo,exsulo,5298,67,0.151
19264,lat,freno,freno,freno,5298,67,0.151
19626,lat,furtivus,furtivus,furtivus,5298,67,0.151
19971,lat,genitus,genitus,genitus,5298,67,0.151
20688,lat,halitus,halitus,halitus,5298,67,0.151
22596,lat,imprudentia,imprudentia,imprudentia,5298,67,0.151
22619,lat,impunitas,impunitas,impunitas,5298,67,0.151
22668,lat,inaequalis,inaequalis,inaequalis,5298,67,0.151
24657,lat,intellegentia,intellegentia,intellegentia,5298,67,0.151
25699,lat,iudicialis,iudicialis,iudicialis,5298,67,0.151
25706,lat,iugalis,iugalis,iugalis,5298,67,0.151
26961,lat,licita,licita,licita,5298,67,0.151
27252,lat,livor,livor,livor,5298,67,0.151
27763,lat,lyra,lyra,lyra,5298,67,0.151
28608,lat,maxilla,maxilla,maxilla,5298,67,0.151
30849,lat,nedum,nedum,nedum,5298,67,0.151
33582,lat,palma2,palma2,palma2,5298,67,0.151
35001,lat,perforo,perforo,perforo,5298,67,0.151
37475,lat,praecurro,praecurro,praecurro,5298,67,0.151
39419,lat,pugnax,pugnax,pugnax,5298,67,0.151
39509,lat,pumex,pumex,pumex,5298,67,0.151
40379,lat,recenseo,recenseo,recenseo,5298,67,0.151
40937,lat,renascor,renascor,renascor,5298,67,0.151
41689,lat,rosaceus,rosaceus,rosaceus,5298,67,0.151
44557,lat,sosia,sosia,sosia,5298,67,0.151
45012,lat,statura,statura,statura,5298,67,0.151
45094,lat,sthenius,sthenius,sthenius,5298,67,0.151
45181,lat,stolidus,stolidus,stolidus,5298,67,0.151
45863,lat,substantia,substantia,substantia,5298,67,0.151
47494,lat,tentorius,tentorius,tentorius,5298,67,0.151
49400,lat,tyrannis,tyrannis,tyrannis,5298,67,0.151
